video_id,comment_id,author,text,like_count,published_at,is_reply,total_reply_count,reply_to
EnVab0wAtyQ,UgzCkNKO8aPbEU7NrQh4AaABAg,@madhavjnair6462,"And here I am, thinking ' his expressions are on POINT!' and then I remember Baby Lew and Lewis are the same person💀",29,2025-02-25T13:17:13Z,False,0,
EnVab0wAtyQ,UgypAApDUgGFwTY3WSB4AaABAg,@alpaga4820,"""Drunkcore"" lmao 😂",7,2025-02-25T12:49:04Z,False,1,
EnVab0wAtyQ,UgypAApDUgGFwTY3WSB4AaABAg.AEyH1-w7QFaAHJTFwkr6Sm,@RaibaruDev-,"Crunk core, man 😂",0,2025-04-24T20:42:02Z,True,0,UgypAApDUgGFwTY3WSB4AaABAg
EnVab0wAtyQ,UgzPEHeX8Wmww9Cft2x4AaABAg,@nyxleine8673,honestly this is so sweet!!,1,2025-02-24T20:01:13Z,False,0,
EnVab0wAtyQ,UgwEi9WI4LRN7g4vsi14AaABAg,@liftedlegend710,Lets be real a emo boy is probably close enough to being a girl for your folks to be comfortable with,0,2025-02-24T18:55:36Z,False,0,
EnVab0wAtyQ,UgyUsbDu4EdibF2ASM94AaABAg,@Yep6803,I'm your mum,0,2025-02-24T17:48:26Z,False,0,
EnVab0wAtyQ,UgwRN-qFu6CWatGo0dB4AaABAg,@strays24,What dj song name? Chavboy innitts😂??,0,2025-02-24T14:38:40Z,False,0,
EnVab0wAtyQ,Ugw-RrO_K6mKLfQIucZ4AaABAg,@YOUREALLSIRUP,"the shirt saying ""fcuk"" is iconic what😨",0,2025-02-24T11:47:32Z,False,0,
EnVab0wAtyQ,Ugxk2X3V3sg76M4Raw54AaABAg,@Kortinarius-Archerus,This is so sweet oh my God,1,2025-02-24T11:37:57Z,False,0,
EnVab0wAtyQ,UgzgwIIqAN1L-zjGLN94AaABAg,@Hardwork0Z,Man i can not wait in afew years until being a chav just isnt cool and something you can get picked on for 😭😭,0,2025-02-24T03:13:31Z,False,0,
EnVab0wAtyQ,UgyrTf2iIp8kN_2fw7l4AaABAg,@sparklingautism,we really struggled with finding ourself in a world where media was booming..,0,2025-02-23T00:59:33Z,False,0,
EnVab0wAtyQ,UgyRXokmh5jUL5lPK9x4AaABAg,@Nina-is-here-2024,More annoyed by the ever changing style rather than the changing gender.😂 also I enjoyed the last style the best,0,2025-02-22T22:46:02Z,False,0,
EnVab0wAtyQ,UgzUpgfMfOa0LgW4zit4AaABAg,@JustinSkellington,that first outfit was soooo giving billie joe armstrong,0,2025-02-22T20:55:55Z,False,0,
EnVab0wAtyQ,Ugz3FDiTiCW-ZdipqEV4AaABAg,@ST3RBUNNI,I actually thought you were woman back 😅,0,2025-02-22T04:42:14Z,False,0,
EnVab0wAtyQ,UgwlcCR5IHbElF8e59J4AaABAg,@Babyboy12342-v,Scene song???,0,2025-02-22T03:41:29Z,False,0,
EnVab0wAtyQ,UgyIVhNRE2svq-oYs_F4AaABAg,@Babyboy12342-v,What’s the 3rd song?,0,2025-02-22T03:33:39Z,False,0,
EnVab0wAtyQ,Ugzsz1go66iqtFc1Ytp4AaABAg,@RanEdgar-ok3wk,Poor momma is trying so hard ❤ I’m gonna give mine a hug when she gets home,4,2025-02-21T22:23:01Z,False,0,
EnVab0wAtyQ,UgzvDBTpRKG_19CDr7N4AaABAg,@prashantgaonkar5435,How many phase do you have,0,2025-02-21T16:17:32Z,False,0,
EnVab0wAtyQ,UgxtZyJETZ4g_r1jTjl4AaABAg,@CreatorMentallyweirdkid,"Hey Lewis!! (me fellow trans guy) 
C0uLd u pls t3ll m3 wh@t dah sc3ne mu$ic is c@ll3d wH3n teen u did the d@nce plsss???? 

I've been looking for it for EVA! 
It'll be wElL gO0d! 😝",1,2025-02-21T08:36:54Z,False,0,
EnVab0wAtyQ,UgzuqQDkV4xkxR3Kwl94AaABAg,@thecomichero5272,"i really resonate with this, my mom doesn't seem to have a problem with whatever i identify as, she just has a hard time following along my phases 😅",0,2025-02-21T04:43:34Z,False,0,
EnVab0wAtyQ,UgwERaY-q-ljORWzCYB4AaABAg,@beatrizbraga3336,que ódio,0,2025-02-20T19:21:24Z,False,0,
EnVab0wAtyQ,UgwauvOVxQqDssH1C_14AaABAg,@otakuson98,You are a legend! ❤,1,2025-02-20T04:52:32Z,False,0,
EnVab0wAtyQ,UgwgfBF5mJmFXce8OJ54AaABAg,@DortheyNutbutter,Hear me out,1,2025-02-20T02:55:11Z,False,0,
EnVab0wAtyQ,UgzNI3YLaZXWrwSgoth4AaABAg,@everxiiu,He actually looked so handsome then [still handsome today though!],0,2025-02-20T00:02:17Z,False,0,
EnVab0wAtyQ,UgwfMGQBjvPpYnMBrE94AaABAg,@Pizzaissigma,Why is it the surfer dude is the only one that looked normal,0,2025-02-19T18:42:44Z,False,0,
EnVab0wAtyQ,UgxdOBh2ML2udODO8K54AaABAg,@connectinglines997,Rise (raise) so sunrise (sunraise),0,2025-02-19T16:16:13Z,False,0,
EnVab0wAtyQ,UgyXhgXQ1oQebumDCwB4AaABAg,@connectinglines997,Jujube (who who bay),0,2025-02-19T16:02:39Z,False,0,
EnVab0wAtyQ,UgyBb_xFR554t3ZoWb14AaABAg,@arlowolf1690,"Did she, in fact, *throttle* ™️ you?",0,2025-02-19T15:36:03Z,False,0,
EnVab0wAtyQ,Ugwim_odVFlQ8MQ0pAt4AaABAg,@clumsy7906,The way you still got some of the clothing items 😂,1,2025-02-19T14:18:38Z,False,0,
EnVab0wAtyQ,Ugz01hO78vjLzitPyDp4AaABAg,@horisontjhia8029,"i feel bad for ur mom omg she tried connecting w u and you just told her ""Thats so last week mum"" 😭😭",0,2025-02-19T12:55:03Z,False,0,
EnVab0wAtyQ,UgxMQkKV-eIKQjax_Qh4AaABAg,@Timmy_juniorsons,green day,0,2025-02-19T09:38:39Z,False,0,
EnVab0wAtyQ,Ugyw14p7JWv3io3syDJ4AaABAg,@EverythingJC,"I love how supportive this guys mom is, this channel is genuinly so comforting and wholesome",0,2025-02-19T05:14:54Z,False,0,
EnVab0wAtyQ,UgwJnBwke_3JOFSjtIF4AaABAg,@galaxymew5138,XD I have that exact belt!,0,2025-02-19T04:56:00Z,False,0,
EnVab0wAtyQ,UgzUXsE_e_XU2q-68-h4AaABAg,@FunnyPerson-w3v,"He has gone through each stage of life,emo,chav,You name it. He’s done it",0,2025-02-19T03:19:00Z,False,0,
EnVab0wAtyQ,UgyqHFS5caGGvb7k3Gh4AaABAg,@Kei-not-found,I NEED TO SEE MIKES REACTION ‼️‼️‼️ THIS PART WAS FIRE,0,2025-02-18T18:12:32Z,False,0,
EnVab0wAtyQ,Ugy0YlXpenyUHiKeWNN4AaABAg,@Iammusic-l7f,"So you are actually a girl turn to a man?
Or a man turn into a woman and turn into a man?",0,2025-02-18T15:59:52Z,False,1,
EnVab0wAtyQ,Ugy0YlXpenyUHiKeWNN4AaABAg.AEgaIPIg_eRAEi9FWaPZ53,@RaneIsInsane,Trans man ^^,0,2025-02-19T06:33:17Z,True,0,Ugy0YlXpenyUHiKeWNN4AaABAg
EnVab0wAtyQ,UgyRKw57r5ZonJM01_J4AaABAg,@Asthetic_drawings_by_nisha,I aM gOnA tHrOtAl YaAaAaAa,0,2025-02-18T12:37:22Z,False,0,
EnVab0wAtyQ,Ugx3zI97ggFmQTbfDVJ4AaABAg,@Its-vengy,"Therapist: chav Lewis isn’t real he can’t hurt you
Chav Lewis:",1,2025-02-18T12:03:12Z,False,0,
EnVab0wAtyQ,UgxyoWIONNhLuZ2TD4R4AaABAg,@BoogerBug,He is going to a funeral. Helena's funeral ;),0,2025-02-18T07:47:56Z,False,0,
EnVab0wAtyQ,UgxcEdR5cblI1eSg49l4AaABAg,@johnnycakes-j5r,DURRR 👹,0,2025-02-18T02:52:56Z,False,0,
EnVab0wAtyQ,UgwvpIP7JOrxQH8zHIx4AaABAg,@Cameron_the_Dino,ALL THE MUSIC IN THIS VIDEO WAS SUCH A BANGER,1,2025-02-18T01:03:36Z,False,5,
EnVab0wAtyQ,UgwvpIP7JOrxQH8zHIx4AaABAg.AEezizwgT6CAEqbC7BAjmC,@nathalie468,Do you know the second one?,0,2025-02-22T13:20:09Z,True,0,UgwvpIP7JOrxQH8zHIx4AaABAg
EnVab0wAtyQ,UgwvpIP7JOrxQH8zHIx4AaABAg.AEezizwgT6CAEqlZB0rJ8C,@Cameron_the_Dino,"@ no, I want to tho 😭",0,2025-02-22T14:50:41Z,True,0,UgwvpIP7JOrxQH8zHIx4AaABAg
EnVab0wAtyQ,UgwvpIP7JOrxQH8zHIx4AaABAg.AEezizwgT6CAG87mYbfAVp,@Yakitori_Warrior,The chav one?,0,2025-03-26T14:31:21Z,True,0,UgwvpIP7JOrxQH8zHIx4AaABAg
EnVab0wAtyQ,UgwvpIP7JOrxQH8zHIx4AaABAg.AEezizwgT6CAG88U1cU0dZ,@nathalie468,@@Yakitori_Warrior yes,0,2025-03-26T14:37:25Z,True,0,UgwvpIP7JOrxQH8zHIx4AaABAg
EnVab0wAtyQ,UgwvpIP7JOrxQH8zHIx4AaABAg.AEezizwgT6CAG89Olj3L_s,@Yakitori_Warrior,It sounds like a Cascada song but idk,0,2025-03-26T14:45:26Z,True,0,UgwvpIP7JOrxQH8zHIx4AaABAg
EnVab0wAtyQ,UgyMSSFecGRjiEFlu1J4AaABAg,@jaszperstormz,you rocked the last look so bad,2,2025-02-18T00:18:11Z,False,0,
EnVab0wAtyQ,Ugz-RlHrg33DPNq02QV4AaABAg,@mefkureilyaersoz589,GIVE ME ALL OF THEM NOW,0,2025-02-17T18:51:14Z,False,0,
EnVab0wAtyQ,Ugxf2kThPuPbDNLmyLx4AaABAg,@Deebaby9,boy Our Girl,0,2025-02-17T18:44:54Z,False,0,
EnVab0wAtyQ,Ugwngs2t0UFrfTzyjCN4AaABAg,@djchocapic2005,whats the song that plays on the chav boy?,1,2025-02-17T12:32:05Z,False,0,
EnVab0wAtyQ,UgxOJVZIDbXNf-MrDuJ4AaABAg,@Your_.neko666,Wait.was your first outfit inspired by Gerard Way ??? 😭,0,2025-02-17T10:25:21Z,False,0,
EnVab0wAtyQ,Ugyhru2FB4hWprUpthp4AaABAg,@MistyInTheCloudz,the 1st outfit is so gerard way 2004,0,2025-02-17T05:12:45Z,False,0,
EnVab0wAtyQ,Ugz0BGmmxfZ98T2M5Pp4AaABAg,@BookWorm2369,"This is my 9 yo son. 
I joke about how a ""new aesthetic just dropped"" and it will be a random picture i found on the internet 😂",0,2025-02-17T04:25:11Z,False,0,
EnVab0wAtyQ,UgwIhSNhDoETjBXl7Ah4AaABAg,@SuperMarioMarcus06,this is just every type of guy from Worlds Strictest parents in one video,1,2025-02-17T03:28:59Z,False,0,
EnVab0wAtyQ,Ugy879ZL0Q3aHA8VUH14AaABAg,@ursulaperez2726,Just pick one,0,2025-02-17T01:00:17Z,False,0,
EnVab0wAtyQ,Ugw8bXFah6J32neyfox4AaABAg,@dusty_animations,Yo ngl the first one looks like Gerard way,0,2025-02-16T21:37:29Z,False,0,
EnVab0wAtyQ,Ugz3IS-r5MTIO34m4kR4AaABAg,@LucIlcs,Mom is mom forever,0,2025-02-16T20:10:41Z,False,0,
EnVab0wAtyQ,UgxZUNm3v5FozSt46XN4AaABAg,@KirillSamkov-u1d,is he a girl or a boy,0,2025-02-16T18:28:31Z,False,1,
EnVab0wAtyQ,UgxZUNm3v5FozSt46XN4AaABAg.AEbhiP30yAHAEi9KZKgKzj,@RaneIsInsane,Trans man👍,0,2025-02-19T06:33:58Z,True,0,UgxZUNm3v5FozSt46XN4AaABAg
EnVab0wAtyQ,UgwLAQS7KSHNn6l1zJ54AaABAg,@1stBaizhukisser,Ngl the adult pop punk kinda looks like Cody Carson,0,2025-02-16T15:32:46Z,False,0,
EnVab0wAtyQ,UgxQaYFdVAWMn7T9KXB4AaABAg,@bostao4216,And now the curent trend is single dad,0,2025-02-16T06:41:58Z,False,0,
EnVab0wAtyQ,UgwZnTRxyHBzojd3LmR4AaABAg,@thatweridojj,LOL WHAATT,0,2025-02-16T02:46:54Z,False,0,
EnVab0wAtyQ,Ugyre0s1nZoZESkTf1V4AaABAg,@Si1verWings,First fit is actually just gerard way,0,2025-02-15T12:23:13Z,False,0,
EnVab0wAtyQ,Ugz5I1-h8NZbVv5Yaux4AaABAg,@KimchieKittie_Other-Hearted,"OMG I SO WANT THAT ""fcuk"" SHIRTTTT",2,2025-02-15T07:07:45Z,False,0,
EnVab0wAtyQ,UgxrLUbH-XuwcVHCGLp4AaABAg,@Gabe.n_art,I love how mom was trying her best but trends move so fast,0,2025-02-15T07:02:49Z,False,0,
EnVab0wAtyQ,Ugz-DIqqu6rJt_iGDWV4AaABAg,@1ts-raining-somewhere-else,I'm glad to see that she tries!! it's really sweet <3,1,2025-02-15T04:17:29Z,False,0,
EnVab0wAtyQ,Ugzbgq-Ji9Y2xm52mNZ4AaABAg,@Peakypeaky2143,Okay billie joe armstrong looking ahh fit,0,2025-02-15T02:44:40Z,False,0,
EnVab0wAtyQ,UgylLtR1Trum_xcuc9N4AaABAg,@judahosborne8868,"At least she was trying, big ups for that",0,2025-02-15T02:41:57Z,False,0,
EnVab0wAtyQ,UgyuCGTaBwcf8jTtsxd4AaABAg,@nor-ainalexismaba4481,Gurl became a guy,0,2025-02-15T02:17:25Z,False,0,
EnVab0wAtyQ,UgwYGGX4Q93YxYqPa4d4AaABAg,@theartmajortv,She tried so hard lol,0,2025-02-14T23:14:39Z,False,0,
EnVab0wAtyQ,UgzAIOK3Ei04Rj4-M5Z4AaABAg,@yaya-k-g9o,Poor mom😅,0,2025-02-14T17:50:49Z,False,0,
EnVab0wAtyQ,Ugz7fBoNZ--AXpF4y_14AaABAg,@justinedebrick3692,Nah bro when is he gonna be preppy,0,2025-02-14T17:36:57Z,False,0,
EnVab0wAtyQ,UgwSLAfCJJA6dNdQrKB4AaABAg,@ExistingSmiles,This reminds me of my mom 😭 she gets me things I liked a few months ago or years ago (of course i still accept it and use it somehow lol),0,2025-02-14T15:43:17Z,False,0,
EnVab0wAtyQ,Ugxg3BrbRkAKa3zvINB4AaABAg,@JahzaeMitchell,So your actually a girl,0,2025-02-14T01:58:31Z,False,1,
EnVab0wAtyQ,Ugxg3BrbRkAKa3zvINB4AaABAg.AEVmpkGZxI6AEdyVmLDpeN,@oyasumi_natsumi,he's ftm,0,2025-02-17T15:33:41Z,True,0,Ugxg3BrbRkAKa3zvINB4AaABAg
EnVab0wAtyQ,UgyjeUPdNgFpKUWdbI14AaABAg,@therandomperson1831,“It’s not a phase mom” used the uno reverse card,0,2025-02-13T23:36:20Z,False,0,
EnVab0wAtyQ,UgwZFa9RSX1eWGTpLFN4AaABAg,@excellentgasmileage,The first look really gives American idiot,0,2025-02-13T23:29:21Z,False,0,
EnVab0wAtyQ,UgxZz4pwOIU69ZkdrJF4AaABAg,@BlackBladeNinjaSB,Love the Billy Joe Armstronggg,0,2025-02-13T19:29:02Z,False,0,
EnVab0wAtyQ,UgwEWV9K3pQ0Zc5ug8V4AaABAg,@ArrowOnionbelly,Ok but your mom was so supportive,0,2025-02-13T19:03:40Z,False,0,
EnVab0wAtyQ,Ugy9Gpb0-mR1GbyC0R54AaABAg,@robinmarino227,I’m so grateful for subtitles in these videos 🙏,0,2025-02-13T14:05:19Z,False,0,
EnVab0wAtyQ,UgxGM-wXwmx3gFd6XVZ4AaABAg,@AceLOL36,I love this guys videos bc I really wanna be sence but I've been called emo. Also with the music I listen too.,0,2025-02-13T10:02:18Z,False,0,
EnVab0wAtyQ,UgyxjmANTS8Eo3C1F4F4AaABAg,@winterwitch8914,We love her so much for trying.,0,2025-02-13T06:34:16Z,False,0,
EnVab0wAtyQ,Ugxk1awiMB0K7VcLX3J4AaABAg,@eliasaurous,I’m a trans guy too ❤️🏳️‍⚧️,1,2025-02-13T06:26:40Z,False,0,
EnVab0wAtyQ,UgwkBANhmddDjco3zWR4AaABAg,@WinniePonyMusic,omg i had no idea you were trans that rocks!!,0,2025-02-13T06:23:39Z,False,0,
EnVab0wAtyQ,UgznkqfvGEB9FIN2iXp4AaABAg,@izzybzzBork0092,You looked great in everything man,0,2025-02-13T05:36:10Z,False,0,
EnVab0wAtyQ,UgwIMd2DAP6uZpPiGhJ4AaABAg,@the_weather_system,"My mom tries so hard to relate to me, but I gotta give her credit ❤",0,2025-02-13T00:11:45Z,False,0,
EnVab0wAtyQ,UgyIg1ZVmDbPYVwG-2x4AaABAg,@peerlesscrypto9650,Oh heck nah what did i just watch this is the most cringest thing I have ever sence in my life,0,2025-02-12T22:01:13Z,False,0,
EnVab0wAtyQ,UgznODajAHrX_MwRNwh4AaABAg,@Kittylula333,"Out of all of them, i think my favorites are the emo and surfer >:3",0,2025-02-12T20:55:53Z,False,0,
EnVab0wAtyQ,Ugx5eUfIVifbxPr_HoB4AaABAg,@shaunaustin9805,If only someone had explained to you that you can't be a boy you can only pretend n play dress up we wouldn't have to see all these .,0,2025-02-12T18:13:44Z,False,0,
EnVab0wAtyQ,Ugz3hs4xGVQzhoJ_AKB4AaABAg,@kaiyalong190,that forever the sickest kids shirt just launched me back in time,0,2025-02-12T11:43:47Z,False,0,
EnVab0wAtyQ,UgwpN-XnFwh-sDzXHjl4AaABAg,@ElárboldeJesús,"Im so done with this shi , if u dont stop ima report u",0,2025-02-12T07:11:38Z,False,2,
EnVab0wAtyQ,UgwpN-XnFwh-sDzXHjl4AaABAg.AERC4IUqbUhAEi9T2b8uYE,@RaneIsInsane,Report him for what..? 😭,0,2025-02-19T06:35:08Z,True,0,UgwpN-XnFwh-sDzXHjl4AaABAg
EnVab0wAtyQ,UgwpN-XnFwh-sDzXHjl4AaABAg.AERC4IUqbUhAHJTR3sS4xF,@RaibaruDev-,im gonna assume you sent this on the wrong video,0,2025-04-24T20:43:33Z,True,0,UgwpN-XnFwh-sDzXHjl4AaABAg
EnVab0wAtyQ,Ugw7XUqLyauk6vXRawp4AaABAg,@brain4154,how did you happen to gravitate towards literally all the very worst versions of all the very most cringe sub scenes 😅,0,2025-02-12T05:13:01Z,False,0,
EnVab0wAtyQ,Ugyr3CDcmuzxhj8Am8J4AaABAg,@mark-hoppus,first fit lowkey giving a.i. era bja or gerard,0,2025-02-12T04:04:53Z,False,0,
EnVab0wAtyQ,UgxyOuYJ7LxcE55iqnx4AaABAg,@JPGaming556,"Dude, I think I still live in the 2010s because I still skateboard and I’m still a skateboard kid I swear to God dude I meet up with my friends at a little club like at the back and then we just put some ramps back there and then the perverts come look at us and then they try to take us away one time I had to runso fast with my skateboard. I literally lost it and one of the perverts accidentally stepped on it when he was trying to chase us yeah I had to explain a lot to my mom yeah I got grounded for three weeks",0,2025-02-12T01:54:33Z,False,0,
EnVab0wAtyQ,UgwViiIj95zAeodw15t4AaABAg,@Sc0ut_G4m1ng,You look so cutie I love your videos 😊,0,2025-02-11T23:11:23Z,False,0,
EnVab0wAtyQ,UgzJkCxcvHAYy4pazGB4AaABAg,@nedalazarova1474,But ur mom was so supportive 🥺❤️❤️❤️those gifts are actually so thoughtful of her,0,2025-02-11T20:06:52Z,False,0,
EnVab0wAtyQ,UgybHUptyQ2c1ZGE_S54AaABAg,@allysontousignant591,Young you is to cute😭😭,0,2025-02-11T17:55:43Z,False,0,
EnVab0wAtyQ,UgyHv5RlU19fc8kVYH54AaABAg,@Supernova_System,The fact that she's more annoyed with your constantly changing style is so funny. She's so supportive ❤,0,2025-02-11T02:23:42Z,False,0,
EnVab0wAtyQ,Ugzpm5_yokLS58928j94AaABAg,@hwNi75sO1,This is some of my ultimate comfort content. ❤ Love you Lew ❤❤❤,0,2025-02-10T17:44:55Z,False,0,
EnVab0wAtyQ,UgwiFl2vWu9I3koB4up4AaABAg,@ImholdingKevinhostage,"Awhhh well at least she was supportive, that's so sweet",0,2025-02-10T12:34:47Z,False,0,
EnVab0wAtyQ,Ugw75yyif_D-z7tzNdJ4AaABAg,@LaDomiiT.O,You make me fear having kids and ruining their lyyyyfs,0,2025-02-10T07:46:21Z,False,0,
EnVab0wAtyQ,Ugw8iv_qeJEQlPOitih4AaABAg,@kyahlayaStevens,"I have one question,when at school which bathroom would you go in??",0,2025-02-09T22:19:57Z,False,0,
EnVab0wAtyQ,Ugzls1p5JHSU0IyxHpx4AaABAg,@camz0-00,YOU LOOK LIKE BILLIE JOE HELP?,0,2025-02-09T00:17:21Z,False,1,
EnVab0wAtyQ,Ugzls1p5JHSU0IyxHpx4AaABAg.AEIjHP0ifQtAEJy3QUMeOk,@hatsunemikufanbluehairbluetie,he looks like billie or gerard,1,2025-02-09T11:45:46Z,True,0,Ugzls1p5JHSU0IyxHpx4AaABAg
EnVab0wAtyQ,UgxrVBiSVg-SjDuWspx4AaABAg,@NettieKlimkowicz,“fcuk” such inspiring words,0,2025-02-08T21:49:09Z,False,0,
EnVab0wAtyQ,Ugw5VcXai5ri_pT8HQR4AaABAg,@local-r04dk1ll,The receipts make these SO much better,5,2025-02-07T23:58:38Z,False,0,
EnVab0wAtyQ,UgxEQpRxYTFFqGXVSQB4AaABAg,@Art-Av3nue,THE OUTFIT REMINDED ME OF BILLIE JOE ARMSTRONG BLACK AND RED TIE FIT,1,2025-02-07T16:24:29Z,False,0,
EnVab0wAtyQ,UgwczJMY8iX2OELqrTN4AaABAg,@n1k0659,"""You cheeky mare"" and ""I'm gonna throttle ya"" is far too ingrained in my british childhood. Too relatable lmaoo",174,2025-02-06T17:40:49Z,False,0,
EnVab0wAtyQ,UgzIXcuipaNb00TPUrp4AaABAg,@___MarCoCk___,Billie joe armstrong american idiot era outfit whit the red necktie,1,2025-02-05T14:28:12Z,False,0,
EnVab0wAtyQ,UgwYTj5dhf_qS3Zv3IR4AaABAg,@user-cv1zs2pb2f,The acuracy in the throwback clips is crazy 😂,0,2025-02-05T14:12:31Z,False,0,
EnVab0wAtyQ,UgwrpLKp53gaIk0whwh4AaABAg,@SS-mz7dl,Thank you for coming with receipts. Yall couldn't waterboard my teen phase photos out of me,0,2025-02-04T18:20:39Z,False,0,
EnVab0wAtyQ,Ugzxa2XlE9tdBF66vc14AaABAg,@FoulCrayon,My mom would’ve just said the hell with it and gave up lmfao,0,2025-02-04T05:41:14Z,False,0,
EnVab0wAtyQ,UgwF8FMi_s-xXYecE3p4AaABAg,@Grey-d3u,The rap phase 🔥like me,0,2025-02-04T02:35:24Z,False,0,
EnVab0wAtyQ,Ugxfu4Wa-xZkE9CGFAt4AaABAg,@user-bazinga2,Omg you were so cute,1,2025-02-03T19:50:10Z,False,0,
EnVab0wAtyQ,Ugz7Lu0cbClH2HLgUdV4AaABAg,@xX1chig0_M4rshmwllowXx,Billie Joe Armstrong spotted,1,2025-02-03T02:06:45Z,False,1,
EnVab0wAtyQ,Ugz7Lu0cbClH2HLgUdV4AaABAg.AE3U1PPjBTNAExWAUCklwc,@achillescomedown,"i'm pretty sure that's gerard way, the bg music sounds a lot like i'm not okay (i promise)",0,2025-02-25T05:42:11Z,True,0,Ugz7Lu0cbClH2HLgUdV4AaABAg
EnVab0wAtyQ,UgwJSyXH4RA5u3-aXPZ4AaABAg,@ryanmiller6333,You can not be real,0,2025-02-02T21:32:07Z,False,0,
EnVab0wAtyQ,Ugxc3m86t7RaAwXtLAl4AaABAg,@AmberJadeEbrada,"WHY ISNO ONE TALKING ABOUT THE""Fcuk""",0,2025-02-02T08:14:41Z,False,0,
EnVab0wAtyQ,UgyG01lTq_qGp-pmEZl4AaABAg,@ketchviv,The mum being so supportive ❤ you really killed all of the trends too!!!,2,2025-01-29T10:24:32Z,False,0,
EnVab0wAtyQ,UgyN-cA6S8JwSNwbmmZ4AaABAg,@nicole.loves.surfing15,THE FIRST FIT IS GIVING BILLIE JOE ARMSTRONG FROM GREEN DAY,1,2025-01-29T01:38:03Z,False,0,
EnVab0wAtyQ,Ugyg6bZwiAf8XEgEd5l4AaABAg,@Mistymeaner0606,The forever the sickest kids shirt omg,0,2025-01-28T11:55:22Z,False,0,
EnVab0wAtyQ,UgyRTxRiPCAh0HOai9N4AaABAg,@yourmomlikememore,gerard way is that you,0,2025-01-28T03:03:10Z,False,0,
EnVab0wAtyQ,UgwurEPb-MevKSZtTS14AaABAg,@ikermb2000,The pop pink flow goes pretty hard,0,2025-01-27T16:43:35Z,False,0,
EnVab0wAtyQ,Ugz4YifJZ5ccOUpgkKp4AaABAg,@hermi1-kenobi455,"Bless her, trying her best",0,2025-01-27T00:54:46Z,False,0,
EnVab0wAtyQ,Ugy4myI28exf1Oi8Jgt4AaABAg,@abigailtensen9771,I feel so bad for that mom 😢😢😢😢 She was trying so hard and trying to love her son this is killing me,1,2025-01-26T23:57:20Z,False,1,
EnVab0wAtyQ,Ugy4myI28exf1Oi8Jgt4AaABAg.ADmDeMERRewAEJy88h8uhE,@hatsunemikufanbluehairbluetie,it’s a skit,0,2025-02-09T11:46:24Z,True,0,Ugy4myI28exf1Oi8Jgt4AaABAg
EnVab0wAtyQ,UgwYdXd4600bUnmhM9h4AaABAg,@abigailtensen9771,In conclusion don't buy your kids stuff,0,2025-01-26T23:56:30Z,False,0,
EnVab0wAtyQ,Ugwjp6sCpa8A69ayVzp4AaABAg,@yeshflanagan,I'm saying in my head ''Hi Green Day!'',1,2025-01-25T12:35:33Z,False,1,
EnVab0wAtyQ,Ugwjp6sCpa8A69ayVzp4AaABAg.ADiQpw4GX2cADrYizU3rD6,@nicole.loves.surfing15,I WAS LOOKING FOR THIS COMMENT HELP,0,2025-01-29T01:37:40Z,True,0,Ugwjp6sCpa8A69ayVzp4AaABAg
EnVab0wAtyQ,UgwTtayYpCGE428l7wF4AaABAg,@gforce07,That poor mum tryin so hard 😭,0,2025-01-24T17:38:54Z,False,0,
EnVab0wAtyQ,UgzANC7smNv9FxfICUZ4AaABAg,@mrpeterson1481,It makes me feel very old I remember seeing a lot of people dressed like this 😂,0,2025-01-24T16:32:19Z,False,0,
EnVab0wAtyQ,Ugzdm9rnvCDzJcyuxMp4AaABAg,@Caseohfan5786,GERARD WAYYY,0,2025-01-22T23:16:56Z,False,1,
EnVab0wAtyQ,Ugzdm9rnvCDzJcyuxMp4AaABAg.ADbqr-AWwilADo58G8lPqI,@ByDa09,Billy joe Armstrong,0,2025-01-27T17:21:23Z,True,0,Ugzdm9rnvCDzJcyuxMp4AaABAg
